"id","token_id","attendee_id","score_acquired","claimed_at","created_at","updated_at"
"7154","3643","1510","1353","2025-07-18 16:38:07.708+00","2025-07-18 16:38:07.708+00","2025-07-18 16:38:07.708+00"
"7155","1052","196","197","2025-07-18 16:38:07.934+00","2025-07-18 16:38:07.934+00","2025-07-18 16:38:07.934+00"
"7156","5106","1835","122","2025-07-18 16:38:16.05+00","2025-07-18 16:38:16.05+00","2025-07-18 16:38:16.05+00"
"7157","5109","2513","122","2025-07-18 16:38:17.926+00","2025-07-18 16:38:17.926+00","2025-07-18 16:38:17.926+00"
"7158","5106","1411","122","2025-07-18 16:38:21.4+00","2025-07-18 16:38:21.4+00","2025-07-18 16:38:21.4+00"
"7159","1026","807","197","2025-07-18 16:38:28.02+00","2025-07-18 16:38:28.021+00","2025-07-18 16:38:28.021+00"
"7160","5107","1411","122","2025-07-18 16:38:30.461+00","2025-07-18 16:38:30.461+00","2025-07-18 16:38:30.461+00"
"7161","1026","808","197","2025-07-18 16:38:30.582+00","2025-07-18 16:38:30.582+00","2025-07-18 16:38:30.582+00"
"7162","5","838","197","2025-07-18 16:38:31.461+00","2025-07-18 16:38:31.461+00","2025-07-18 16:38:31.461+00"
"7163","1949","2388","197","2025-07-18 16:38:34.73+00","2025-07-18 16:38:34.731+00","2025-07-18 16:38:34.731+00"
"7164","1316","738","197","2025-07-18 16:38:34.939+00","2025-07-18 16:38:34.939+00","2025-07-18 16:38:34.939+00"
"7165","5106","1412","122","2025-07-18 16:38:38.217+00","2025-07-18 16:38:38.217+00","2025-07-18 16:38:38.217+00"
"7166","3","2515","197","2025-07-18 16:38:38.279+00","2025-07-18 16:38:38.279+00","2025-07-18 16:38:38.279+00"
"7167","5109","1411","122","2025-07-18 16:38:39.873+00","2025-07-18 16:38:39.873+00","2025-07-18 16:38:39.873+00"
"7168","5110","1411","122","2025-07-18 16:38:43.057+00","2025-07-18 16:38:43.057+00","2025-07-18 16:38:43.057+00"
"7169","5107","1412","122","2025-07-18 16:38:43.165+00","2025-07-18 16:38:43.165+00","2025-07-18 16:38:43.165+00"
"7170","1224","1908","197","2025-07-18 16:38:46.155+00","2025-07-18 16:38:46.155+00","2025-07-18 16:38:46.155+00"
"7171","3","2659","197","2025-07-18 16:38:46.44+00","2025-07-18 16:38:46.44+00","2025-07-18 16:38:46.44+00"
"7172","2937","2153","197","2025-07-18 16:38:49.884+00","2025-07-18 16:38:49.885+00","2025-07-18 16:38:49.885+00"
"7173","3584","960","197","2025-07-18 16:38:51.764+00","2025-07-18 16:38:51.765+00","2025-07-18 16:38:51.765+00"
"7174","3863","1284","197","2025-07-18 16:38:56.424+00","2025-07-18 16:38:56.424+00","2025-07-18 16:38:56.424+00"
"7175","3422","2766","197","2025-07-18 16:39:03.379+00","2025-07-18 16:39:03.38+00","2025-07-18 16:39:03.38+00"
"7176","5110","1412","122","2025-07-18 16:39:07.896+00","2025-07-18 16:39:07.896+00","2025-07-18 16:39:07.896+00"
"7177","1146","2894","1353","2025-07-18 16:39:09.418+00","2025-07-18 16:39:09.418+00","2025-07-18 16:39:09.418+00"
"7178","5104","1788","122","2025-07-18 16:39:10.11+00","2025-07-18 16:39:10.11+00","2025-07-18 16:39:10.11+00"
"7179","3707","1284","1353","2025-07-18 16:39:11.765+00","2025-07-18 16:39:11.765+00","2025-07-18 16:39:11.765+00"
"7180","752","412","1353","2025-07-18 16:39:12.158+00","2025-07-18 16:39:12.158+00","2025-07-18 16:39:12.158+00"
"7181","3584","1401","197","2025-07-18 16:39:14.009+00","2025-07-18 16:39:14.009+00","2025-07-18 16:39:14.009+00"
"7182","5110","1788","122","2025-07-18 16:39:14.974+00","2025-07-18 16:39:14.974+00","2025-07-18 16:39:14.974+00"
"7183","5111","2513","122","2025-07-18 16:39:15.731+00","2025-07-18 16:39:15.732+00","2025-07-18 16:39:15.732+00"
"7184","5111","1411","122","2025-07-18 16:39:17.214+00","2025-07-18 16:39:17.214+00","2025-07-18 16:39:17.214+00"
"7185","3798","1376","197","2025-07-18 16:39:18.836+00","2025-07-18 16:39:18.836+00","2025-07-18 16:39:18.836+00"
"7186","5112","2513","122","2025-07-18 16:39:21.254+00","2025-07-18 16:39:21.254+00","2025-07-18 16:39:21.254+00"
"7187","5643","2894","197","2025-07-18 16:39:24.364+00","2025-07-18 16:39:24.365+00","2025-07-18 16:39:24.365+00"
"7188","2952","2153","197","2025-07-18 16:39:29.206+00","2025-07-18 16:39:29.206+00","2025-07-18 16:39:29.206+00"
"7189","5111","1412","122","2025-07-18 16:39:30.51+00","2025-07-18 16:39:30.51+00","2025-07-18 16:39:30.51+00"
"7190","3137","2934","197","2025-07-18 16:39:31.905+00","2025-07-18 16:39:31.905+00","2025-07-18 16:39:31.905+00"
"7191","3812","1377","197","2025-07-18 16:39:36.591+00","2025-07-18 16:39:36.591+00","2025-07-18 16:39:36.591+00"
"7192","5109","1788","122","2025-07-18 16:39:40.5+00","2025-07-18 16:39:40.5+00","2025-07-18 16:39:40.5+00"
"7193","1","1504","20","2025-07-18 16:39:46.474+00","2025-07-18 16:39:46.474+00","2025-07-18 16:39:46.474+00"
"7194","4","2555","197","2025-07-18 16:39:52.054+00","2025-07-18 16:39:52.055+00","2025-07-18 16:39:52.055+00"
"7195","2962","2153","197","2025-07-18 16:39:54.265+00","2025-07-18 16:39:54.265+00","2025-07-18 16:39:54.265+00"
"7196","3838","1377","197","2025-07-18 16:39:55.554+00","2025-07-18 16:39:55.554+00","2025-07-18 16:39:55.554+00"
"7197","3589","960","197","2025-07-18 16:40:04.209+00","2025-07-18 16:40:04.209+00","2025-07-18 16:40:04.209+00"
"7198","5106","2513","122","2025-07-18 16:40:08.064+00","2025-07-18 16:40:08.065+00","2025-07-18 16:40:08.065+00"
"7199","4","1519","197","2025-07-18 16:40:08.13+00","2025-07-18 16:40:08.13+00","2025-07-18 16:40:08.13+00"
"7200","5640","1412","197","2025-07-18 16:40:10.194+00","2025-07-18 16:40:10.194+00","2025-07-18 16:40:10.194+00"
"7201","5111","1788","122","2025-07-18 16:40:13.684+00","2025-07-18 16:40:13.684+00","2025-07-18 16:40:13.684+00"
"7202","4","2556","197","2025-07-18 16:40:16.171+00","2025-07-18 16:40:16.172+00","2025-07-18 16:40:16.172+00"
"7203","2973","2758","197","2025-07-18 16:40:20.283+00","2025-07-18 16:40:20.284+00","2025-07-18 16:40:20.284+00"
"7204","3107","1976","197","2025-07-18 16:40:20.627+00","2025-07-18 16:40:20.627+00","2025-07-18 16:40:20.627+00"
"7205","5122","767","319","2025-07-18 16:40:21.27+00","2025-07-18 16:40:21.27+00","2025-07-18 16:40:21.27+00"
"7206","5102","1788","122","2025-07-18 16:40:23.102+00","2025-07-18 16:40:23.102+00","2025-07-18 16:40:23.102+00"
"7207","359","817","197","2025-07-18 16:40:25.882+00","2025-07-18 16:40:25.882+00","2025-07-18 16:40:25.882+00"
"7208","5104","2513","122","2025-07-18 16:40:35.887+00","2025-07-18 16:40:35.887+00","2025-07-18 16:40:35.887+00"
"7209","1685","2623","197","2025-07-18 16:40:47.412+00","2025-07-18 16:40:47.412+00","2025-07-18 16:40:47.412+00"
"7210","5","1702","197","2025-07-18 16:40:50.902+00","2025-07-18 16:40:50.902+00","2025-07-18 16:40:50.902+00"
"7211","3704","835","1353","2025-07-18 16:40:54.059+00","2025-07-18 16:40:54.059+00","2025-07-18 16:40:54.059+00"
"7212","2677","2267","197","2025-07-18 16:40:59.961+00","2025-07-18 16:40:59.961+00","2025-07-18 16:40:59.961+00"
"7213","3","986","197","2025-07-18 16:41:04.795+00","2025-07-18 16:41:04.795+00","2025-07-18 16:41:04.795+00"
"7214","5108","2389","122","2025-07-18 16:41:12.878+00","2025-07-18 16:41:12.878+00","2025-07-18 16:41:12.878+00"
"7215","3481","960","197","2025-07-18 16:41:17.145+00","2025-07-18 16:41:17.145+00","2025-07-18 16:41:17.145+00"
"7216","5","1959","197","2025-07-18 16:41:20.74+00","2025-07-18 16:41:20.74+00","2025-07-18 16:41:20.74+00"
"7217","5","1704","197","2025-07-18 16:41:27.343+00","2025-07-18 16:41:27.344+00","2025-07-18 16:41:27.344+00"
"7218","5109","2389","122","2025-07-18 16:41:29.571+00","2025-07-18 16:41:29.571+00","2025-07-18 16:41:29.571+00"
"7219","5105","2513","122","2025-07-18 16:41:39.753+00","2025-07-18 16:41:39.753+00","2025-07-18 16:41:39.753+00"
"7220","5","1961","197","2025-07-18 16:41:49.497+00","2025-07-18 16:41:49.497+00","2025-07-18 16:41:49.497+00"
"7221","3571","835","197","2025-07-18 16:41:49.9+00","2025-07-18 16:41:49.901+00","2025-07-18 16:41:49.901+00"
"7222","5122","904","319","2025-07-18 16:41:51.594+00","2025-07-18 16:41:51.595+00","2025-07-18 16:41:51.595+00"
"7223","3565","515","197","2025-07-18 16:41:55.54+00","2025-07-18 16:41:55.54+00","2025-07-18 16:41:55.54+00"
"7224","1234","1494","197","2025-07-18 16:41:56.64+00","2025-07-18 16:41:56.64+00","2025-07-18 16:41:56.64+00"
"7225","6","1519","197","2025-07-18 16:42:01.01+00","2025-07-18 16:42:01.011+00","2025-07-18 16:42:01.011+00"
"7226","7","904","197","2025-07-18 16:42:18.468+00","2025-07-18 16:42:18.469+00","2025-07-18 16:42:18.469+00"
"7227","1983","736","197","2025-07-18 16:42:19.352+00","2025-07-18 16:42:19.352+00","2025-07-18 16:42:19.352+00"
"7228","1341","1494","197","2025-07-18 16:42:20.164+00","2025-07-18 16:42:20.164+00","2025-07-18 16:42:20.164+00"
"7229","4305","1770","197","2025-07-18 16:42:23.952+00","2025-07-18 16:42:23.952+00","2025-07-18 16:42:23.952+00"
"7230","5102","804","122","2025-07-18 16:42:31.293+00","2025-07-18 16:42:31.293+00","2025-07-18 16:42:31.293+00"
"7231","4120","613","1353","2025-07-18 16:42:35.056+00","2025-07-18 16:42:35.056+00","2025-07-18 16:42:35.056+00"
"7232","5148","2160","517","2025-07-18 16:42:36.101+00","2025-07-18 16:42:36.101+00","2025-07-18 16:42:36.101+00"
"7233","2583","2267","197","2025-07-18 16:42:39.98+00","2025-07-18 16:42:39.981+00","2025-07-18 16:42:39.981+00"
"7234","919","1494","197","2025-07-18 16:42:40.204+00","2025-07-18 16:42:40.204+00","2025-07-18 16:42:40.204+00"
"7235","3806","835","197","2025-07-18 16:42:40.33+00","2025-07-18 16:42:40.331+00","2025-07-18 16:42:40.331+00"
"7236","973","960","197","2025-07-18 16:42:50.28+00","2025-07-18 16:42:50.281+00","2025-07-18 16:42:50.281+00"
"7237","5092","757","319","2025-07-18 16:43:12.803+00","2025-07-18 16:43:12.803+00","2025-07-18 16:43:12.803+00"
"7238","1129","977","1353","2025-07-18 16:43:14.925+00","2025-07-18 16:43:14.925+00","2025-07-18 16:43:14.925+00"
"7239","3","2812","197","2025-07-18 16:43:22.228+00","2025-07-18 16:43:22.229+00","2025-07-18 16:43:22.229+00"
"7240","3423","382","197","2025-07-18 16:43:27.666+00","2025-07-18 16:43:27.666+00","2025-07-18 16:43:27.666+00"
"7241","1185","738","1353","2025-07-18 16:43:35.925+00","2025-07-18 16:43:35.925+00","2025-07-18 16:43:35.925+00"
"7242","5107","2513","122","2025-07-18 16:43:37.325+00","2025-07-18 16:43:37.325+00","2025-07-18 16:43:37.325+00"
"7243","5102","1730","122","2025-07-18 16:43:37.762+00","2025-07-18 16:43:37.762+00","2025-07-18 16:43:37.762+00"
"7244","5123","546","319","2025-07-18 16:43:43.506+00","2025-07-18 16:43:43.506+00","2025-07-18 16:43:43.506+00"
"7245","3868","960","197","2025-07-18 16:43:44.274+00","2025-07-18 16:43:44.275+00","2025-07-18 16:43:44.275+00"
"7246","3565","771","197","2025-07-18 16:43:46.354+00","2025-07-18 16:43:46.354+00","2025-07-18 16:43:46.354+00"
"7247","5110","2513","122","2025-07-18 16:43:48.645+00","2025-07-18 16:43:48.645+00","2025-07-18 16:43:48.645+00"
"7248","3","586","197","2025-07-18 16:43:53.713+00","2025-07-18 16:43:53.713+00","2025-07-18 16:43:53.713+00"
"7249","5124","546","319","2025-07-18 16:43:54.563+00","2025-07-18 16:43:54.563+00","2025-07-18 16:43:54.563+00"
"7250","935","977","197","2025-07-18 16:43:59.576+00","2025-07-18 16:43:59.576+00","2025-07-18 16:43:59.576+00"
"7251","5106","675","122","2025-07-18 16:44:01.561+00","2025-07-18 16:44:01.561+00","2025-07-18 16:44:01.561+00"
"7252","7","1677","197","2025-07-18 16:44:02.218+00","2025-07-18 16:44:02.218+00","2025-07-18 16:44:02.218+00"
"7253","5108","2513","122","2025-07-18 16:44:02.223+00","2025-07-18 16:44:02.223+00","2025-07-18 16:44:02.223+00"
"7254","6","2532","197","2025-07-18 16:44:03.673+00","2025-07-18 16:44:03.673+00","2025-07-18 16:44:03.673+00"
"7255","5","2812","197","2025-07-18 16:44:05.542+00","2025-07-18 16:44:05.543+00","2025-07-18 16:44:05.543+00"
"7256","7","546","197","2025-07-18 16:44:08.577+00","2025-07-18 16:44:08.577+00","2025-07-18 16:44:08.577+00"
"7257","5102","2513","122","2025-07-18 16:44:09.324+00","2025-07-18 16:44:09.324+00","2025-07-18 16:44:09.324+00"
"7258","7","2183","197","2025-07-18 16:44:09.846+00","2025-07-18 16:44:09.846+00","2025-07-18 16:44:09.846+00"
"7259","5112","675","122","2025-07-18 16:44:11.812+00","2025-07-18 16:44:11.812+00","2025-07-18 16:44:11.812+00"
"7260","5","586","197","2025-07-18 16:44:13.378+00","2025-07-18 16:44:13.378+00","2025-07-18 16:44:13.378+00"
"7261","1322","738","197","2025-07-18 16:44:16.904+00","2025-07-18 16:44:16.904+00","2025-07-18 16:44:16.904+00"
"7262","1152","740","1353","2025-07-18 16:44:18.401+00","2025-07-18 16:44:18.402+00","2025-07-18 16:44:18.402+00"
"7263","7","1676","197","2025-07-18 16:44:18.915+00","2025-07-18 16:44:18.915+00","2025-07-18 16:44:18.915+00"
"7264","7","2186","197","2025-07-18 16:44:20.036+00","2025-07-18 16:44:20.036+00","2025-07-18 16:44:20.036+00"
"7265","5111","675","122","2025-07-18 16:44:26.753+00","2025-07-18 16:44:26.753+00","2025-07-18 16:44:26.753+00"
"7266","5099","2099","319","2025-07-18 16:44:29.085+00","2025-07-18 16:44:29.085+00","2025-07-18 16:44:29.085+00"
"7267","3","814","197","2025-07-18 16:44:30.456+00","2025-07-18 16:44:30.456+00","2025-07-18 16:44:30.456+00"
"7268","1300","2238","197","2025-07-18 16:44:31.742+00","2025-07-18 16:44:31.742+00","2025-07-18 16:44:31.742+00"
"7269","5110","675","122","2025-07-18 16:44:32.839+00","2025-07-18 16:44:32.839+00","2025-07-18 16:44:32.839+00"
"7270","3","2813","197","2025-07-18 16:44:40.856+00","2025-07-18 16:44:40.856+00","2025-07-18 16:44:40.856+00"
"7271","1318","740","197","2025-07-18 16:44:41.949+00","2025-07-18 16:44:41.949+00","2025-07-18 16:44:41.949+00"
"7272","4","814","197","2025-07-18 16:44:42.589+00","2025-07-18 16:44:42.589+00","2025-07-18 16:44:42.589+00"
"7273","5107","675","122","2025-07-18 16:44:43.852+00","2025-07-18 16:44:43.852+00","2025-07-18 16:44:43.852+00"
"7274","4476","2470","197","2025-07-18 16:44:45.231+00","2025-07-18 16:44:45.231+00","2025-07-18 16:44:45.231+00"
"7275","5640","960","197","2025-07-18 16:44:48.04+00","2025-07-18 16:44:48.04+00","2025-07-18 16:44:48.04+00"
"7276","1498","1775","319","2025-07-18 16:44:48.142+00","2025-07-18 16:44:48.143+00","2025-07-18 16:44:48.143+00"
"7277","5104","675","122","2025-07-18 16:44:51.203+00","2025-07-18 16:44:51.203+00","2025-07-18 16:44:51.203+00"
"7278","951","977","197","2025-07-18 16:45:00.635+00","2025-07-18 16:45:00.636+00","2025-07-18 16:45:00.636+00"
"7279","5105","675","122","2025-07-18 16:45:03.674+00","2025-07-18 16:45:03.674+00","2025-07-18 16:45:03.674+00"
"7280","5","814","197","2025-07-18 16:45:04.468+00","2025-07-18 16:45:04.468+00","2025-07-18 16:45:04.468+00"
"7281","5104","2099","122","2025-07-18 16:45:04.723+00","2025-07-18 16:45:04.723+00","2025-07-18 16:45:04.723+00"
"7282","1114","740","1353","2025-07-18 16:45:04.939+00","2025-07-18 16:45:04.939+00","2025-07-18 16:45:04.939+00"
"7283","5109","675","122","2025-07-18 16:45:12.218+00","2025-07-18 16:45:12.218+00","2025-07-18 16:45:12.218+00"
"7284","1283","740","197","2025-07-18 16:45:19.438+00","2025-07-18 16:45:19.438+00","2025-07-18 16:45:19.438+00"
"7285","1218","738","1353","2025-07-18 16:45:21.479+00","2025-07-18 16:45:21.479+00","2025-07-18 16:45:21.479+00"
"7286","5106","2099","122","2025-07-18 16:45:23.862+00","2025-07-18 16:45:23.863+00","2025-07-18 16:45:23.863+00"
"7287","3287","1284","1353","2025-07-18 16:45:27.126+00","2025-07-18 16:45:27.126+00","2025-07-18 16:45:27.126+00"
"7288","3","1932","197","2025-07-18 16:45:32.447+00","2025-07-18 16:45:32.447+00","2025-07-18 16:45:32.447+00"
"7289","5","1677","197","2025-07-18 16:45:32.555+00","2025-07-18 16:45:32.555+00","2025-07-18 16:45:32.555+00"
"7290","6","814","197","2025-07-18 16:45:32.841+00","2025-07-18 16:45:32.841+00","2025-07-18 16:45:32.841+00"
"7291","5109","2099","122","2025-07-18 16:45:34.142+00","2025-07-18 16:45:34.142+00","2025-07-18 16:45:34.142+00"
"7292","2957","1376","197","2025-07-18 16:45:34.758+00","2025-07-18 16:45:34.758+00","2025-07-18 16:45:34.758+00"
"7293","5095","675","319","2025-07-18 16:45:36.308+00","2025-07-18 16:45:36.308+00","2025-07-18 16:45:36.308+00"
"7294","5","1676","197","2025-07-18 16:45:37.192+00","2025-07-18 16:45:37.192+00","2025-07-18 16:45:37.192+00"
"7295","4","959","197","2025-07-18 16:45:39.043+00","2025-07-18 16:45:39.043+00","2025-07-18 16:45:39.043+00"
"7296","7","814","197","2025-07-18 16:45:39.177+00","2025-07-18 16:45:39.177+00","2025-07-18 16:45:39.177+00"
"7297","957","2015","197","2025-07-18 16:45:41.538+00","2025-07-18 16:45:41.538+00","2025-07-18 16:45:41.538+00"
"7298","3736","771","1353","2025-07-18 16:45:46.439+00","2025-07-18 16:45:46.439+00","2025-07-18 16:45:46.439+00"
"7299","599","2047","197","2025-07-18 16:45:48.377+00","2025-07-18 16:45:48.377+00","2025-07-18 16:45:48.377+00"
"7300","5092","2530","319","2025-07-18 16:45:49.414+00","2025-07-18 16:45:49.415+00","2025-07-18 16:45:49.415+00"
"7301","1190","738","1353","2025-07-18 16:45:51.687+00","2025-07-18 16:45:51.687+00","2025-07-18 16:45:51.687+00"
"7302","5101","2099","122","2025-07-18 16:45:53.422+00","2025-07-18 16:45:53.422+00","2025-07-18 16:45:53.422+00"
"7303","3949","1770","197","2025-07-18 16:45:53.59+00","2025-07-18 16:45:53.59+00","2025-07-18 16:45:53.59+00"
"7304","3245","1783","1353","2025-07-18 16:45:57.482+00","2025-07-18 16:45:57.483+00","2025-07-18 16:45:57.483+00"
"7305","5106","2989","122","2025-07-18 16:45:57.697+00","2025-07-18 16:45:57.697+00","2025-07-18 16:45:57.697+00"
"7306","1468","643","2189","2025-07-18 16:45:58.481+00","2025-07-18 16:45:58.482+00","2025-07-18 16:45:58.482+00"
"7307","4416","2276","197","2025-07-18 16:46:07.586+00","2025-07-18 16:46:07.586+00","2025-07-18 16:46:07.586+00"
"7308","3","1929","197","2025-07-18 16:46:08.199+00","2025-07-18 16:46:08.199+00","2025-07-18 16:46:08.199+00"
"7309","3961","671","197","2025-07-18 16:46:08.828+00","2025-07-18 16:46:08.828+00","2025-07-18 16:46:08.828+00"
"7310","5112","1951","122","2025-07-18 16:46:11.869+00","2025-07-18 16:46:11.869+00","2025-07-18 16:46:11.869+00"
"7311","3031","301","197","2025-07-18 16:46:12.522+00","2025-07-18 16:46:12.522+00","2025-07-18 16:46:12.522+00"
"7312","1828","1770","1353","2025-07-18 16:46:15.364+00","2025-07-18 16:46:15.364+00","2025-07-18 16:46:15.364+00"
"7313","5095","2513","319","2025-07-18 16:46:16.826+00","2025-07-18 16:46:16.826+00","2025-07-18 16:46:16.826+00"
"7314","4588","2276","197","2025-07-18 16:46:21.325+00","2025-07-18 16:46:21.325+00","2025-07-18 16:46:21.325+00"
"7315","1168","738","1353","2025-07-18 16:46:22.962+00","2025-07-18 16:46:22.963+00","2025-07-18 16:46:22.963+00"
"7316","7","1929","197","2025-07-18 16:46:23.186+00","2025-07-18 16:46:23.186+00","2025-07-18 16:46:23.186+00"
"7317","1779","2238","1353","2025-07-18 16:46:32.564+00","2025-07-18 16:46:32.564+00","2025-07-18 16:46:32.564+00"
"7318","1231","737","197","2025-07-18 16:46:35.043+00","2025-07-18 16:46:35.043+00","2025-07-18 16:46:35.043+00"
"7319","5092","2531","319","2025-07-18 16:46:36.067+00","2025-07-18 16:46:36.067+00","2025-07-18 16:46:36.067+00"
"7320","5640","820","197","2025-07-18 16:46:52.67+00","2025-07-18 16:46:52.67+00","2025-07-18 16:46:52.67+00"
"7321","3031","2747","197","2025-07-18 16:47:02.75+00","2025-07-18 16:47:02.75+00","2025-07-18 16:47:02.75+00"
"7322","1153","737","1353","2025-07-18 16:47:05.267+00","2025-07-18 16:47:05.267+00","2025-07-18 16:47:05.267+00"
"7323","3","261","197","2025-07-18 16:47:08.08+00","2025-07-18 16:47:08.08+00","2025-07-18 16:47:08.08+00"
"7324","5106","2043","122","2025-07-18 16:47:08.719+00","2025-07-18 16:47:08.719+00","2025-07-18 16:47:08.719+00"
"7325","5110","2043","122","2025-07-18 16:47:12.223+00","2025-07-18 16:47:12.223+00","2025-07-18 16:47:12.223+00"
"7326","1475","2188","2189","2025-07-18 16:47:16.26+00","2025-07-18 16:47:16.261+00","2025-07-18 16:47:16.261+00"
"7327","5104","2419","122","2025-07-18 16:47:19.094+00","2025-07-18 16:47:19.094+00","2025-07-18 16:47:19.094+00"
"7328","3878","771","197","2025-07-18 16:47:19.546+00","2025-07-18 16:47:19.546+00","2025-07-18 16:47:19.546+00"
"7329","5640","2530","197","2025-07-18 16:47:21.877+00","2025-07-18 16:47:21.878+00","2025-07-18 16:47:21.878+00"
"7330","4","2812","197","2025-07-18 16:47:26.41+00","2025-07-18 16:47:26.41+00","2025-07-18 16:47:26.41+00"
"7331","5110","2419","122","2025-07-18 16:47:26.497+00","2025-07-18 16:47:26.497+00","2025-07-18 16:47:26.497+00"
"7332","5110","2099","122","2025-07-18 16:47:28.308+00","2025-07-18 16:47:28.308+00","2025-07-18 16:47:28.308+00"
"7333","5103","2099","122","2025-07-18 16:47:34.462+00","2025-07-18 16:47:34.462+00","2025-07-18 16:47:34.462+00"
"7334","5640","2531","197","2025-07-18 16:47:34.599+00","2025-07-18 16:47:34.599+00","2025-07-18 16:47:34.599+00"
"7335","1356","737","197","2025-07-18 16:47:37.266+00","2025-07-18 16:47:37.267+00","2025-07-18 16:47:37.267+00"
"7336","4212","1372","1353","2025-07-18 16:47:37.527+00","2025-07-18 16:47:37.527+00","2025-07-18 16:47:37.527+00"
"7337","5107","2530","122","2025-07-18 16:47:37.87+00","2025-07-18 16:47:37.87+00","2025-07-18 16:47:37.87+00"
"7338","4","2813","197","2025-07-18 16:47:41.618+00","2025-07-18 16:47:41.619+00","2025-07-18 16:47:41.619+00"
"7339","5108","2099","122","2025-07-18 16:47:41.654+00","2025-07-18 16:47:41.654+00","2025-07-18 16:47:41.654+00"
"7340","5099","1284","319","2025-07-18 16:47:44.924+00","2025-07-18 16:47:44.924+00","2025-07-18 16:47:44.924+00"
"7341","5110","2530","122","2025-07-18 16:47:45.36+00","2025-07-18 16:47:45.36+00","2025-07-18 16:47:45.36+00"
"7342","3961","733","197","2025-07-18 16:47:49.667+00","2025-07-18 16:47:49.667+00","2025-07-18 16:47:49.667+00"
"7343","5124","1284","319","2025-07-18 16:47:50.981+00","2025-07-18 16:47:50.981+00","2025-07-18 16:47:50.981+00"
"7344","5123","854","319","2025-07-18 16:47:54.351+00","2025-07-18 16:47:54.359+00","2025-07-18 16:47:54.359+00"
"7345","5123","1284","319","2025-07-18 16:47:57.296+00","2025-07-18 16:47:57.297+00","2025-07-18 16:47:57.297+00"
"7346","5107","2531","122","2025-07-18 16:48:07.543+00","2025-07-18 16:48:07.543+00","2025-07-18 16:48:07.543+00"
"7347","5122","1284","319","2025-07-18 16:48:09.258+00","2025-07-18 16:48:09.258+00","2025-07-18 16:48:09.258+00"
"7348","1087","737","1353","2025-07-18 16:48:10.597+00","2025-07-18 16:48:10.597+00","2025-07-18 16:48:10.597+00"
"7349","3150","851","197","2025-07-18 16:48:14.303+00","2025-07-18 16:48:14.303+00","2025-07-18 16:48:14.303+00"
"7350","5101","2531","122","2025-07-18 16:48:17.32+00","2025-07-18 16:48:17.321+00","2025-07-18 16:48:17.321+00"
"7351","5095","1284","319","2025-07-18 16:48:17.884+00","2025-07-18 16:48:17.884+00","2025-07-18 16:48:17.884+00"
"7352","1955","1963","197","2025-07-18 16:48:19.022+00","2025-07-18 16:48:19.022+00","2025-07-18 16:48:19.022+00"
"7353","884","771","197","2025-07-18 16:48:19.215+00","2025-07-18 16:48:19.215+00","2025-07-18 16:48:19.215+00"
"7354","5102","1284","122","2025-07-18 16:48:25.263+00","2025-07-18 16:48:25.263+00","2025-07-18 16:48:25.263+00"
"7355","1677","2640","197","2025-07-18 16:48:33.308+00","2025-07-18 16:48:33.308+00","2025-07-18 16:48:33.308+00"
"7356","5110","1284","122","2025-07-18 16:48:35.982+00","2025-07-18 16:48:35.982+00","2025-07-18 16:48:35.982+00"
"7357","4","261","197","2025-07-18 16:48:58.209+00","2025-07-18 16:48:58.209+00","2025-07-18 16:48:58.209+00"
"7358","4","839","197","2025-07-18 16:48:59.136+00","2025-07-18 16:48:59.136+00","2025-07-18 16:48:59.136+00"
"7359","5108","1284","122","2025-07-18 16:48:59.241+00","2025-07-18 16:48:59.242+00","2025-07-18 16:48:59.242+00"
"7360","5107","382","122","2025-07-18 16:49:10.766+00","2025-07-18 16:49:10.767+00","2025-07-18 16:49:10.767+00"
"7361","1677","778","197","2025-07-18 16:49:10.961+00","2025-07-18 16:49:10.964+00","2025-07-18 16:49:10.964+00"
"7362","973","1401","197","2025-07-18 16:49:11.658+00","2025-07-18 16:49:11.658+00","2025-07-18 16:49:11.658+00"
"7363","5106","1284","122","2025-07-18 16:49:11.815+00","2025-07-18 16:49:11.815+00","2025-07-18 16:49:11.815+00"
"7364","5","839","197","2025-07-18 16:49:22.837+00","2025-07-18 16:49:22.837+00","2025-07-18 16:49:22.837+00"
"7365","5101","1284","122","2025-07-18 16:49:33.742+00","2025-07-18 16:49:33.742+00","2025-07-18 16:49:33.742+00"
"7366","5179","675","197","2025-07-18 16:49:34.967+00","2025-07-18 16:49:34.968+00","2025-07-18 16:49:34.968+00"
"7367","5098","957","319","2025-07-18 16:49:38.823+00","2025-07-18 16:49:38.823+00","2025-07-18 16:49:38.823+00"
"7368","5103","1284","122","2025-07-18 16:49:43.504+00","2025-07-18 16:49:43.504+00","2025-07-18 16:49:43.504+00"
"7369","5","261","197","2025-07-18 16:49:44.538+00","2025-07-18 16:49:44.538+00","2025-07-18 16:49:44.538+00"
"7370","3","2631","197","2025-07-18 16:49:45.274+00","2025-07-18 16:49:45.275+00","2025-07-18 16:49:45.275+00"
"7371","5179","2513","197","2025-07-18 16:49:49.383+00","2025-07-18 16:49:49.384+00","2025-07-18 16:49:49.384+00"
"7372","3481","1401","197","2025-07-18 16:49:53.459+00","2025-07-18 16:49:53.459+00","2025-07-18 16:49:53.459+00"
